row_id,article_id,claim_id,claim,binary_label_name,original_verdict,normalised_rating,organisation,date_published,financial_matches,finance_term_count,word_count,url,finance_relevant,label_valid,standalone_claim,audit_notes,verdict,claim_normalised,pure_binary_label,financial_matches_list,financial_match_set
17115,643,19046,Beware of fake 'Higher Education Loan Board' page on Facebook,misleading,fake,false,Africa Check,2022-01-13T00:00:00,['loan'],1,10,https://africacheck.org/fact-checks/meta-programme-fact-checks/beware-fake-higher-education-loan-board-page-facebook,,,,,fake,beware of fake higher education loan board page on facebook,misleading,['loan'],{'loan'}
17153,5751,19084,Nigeria's debt has increased by N4 trillion in the past six years.,misleading,incorrect,false,Africa Check,2022-04-14T00:00:00,['debt'],1,12,https://africacheck.org/fact-checks/reports/online-publication-ties-itself-knots-report-nigerias-debt-profile,,,,,incorrect,nigeria s debt has increased by n4 trillion in the past six years,misleading,['debt'],{'debt'}
17216,2313,19146,"No, CNN didn't report dismissal of Kamanga, Kenya's Nyeri county governorship candidate, from World Bank, UN – screenshot altered",misleading,fake,false,Africa Check,2022-03-14T00:00:00,['banking'],1,19,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-cnn-didnt-report-dismissal-kamanga-kenyas-nyeri-county,,,,,fake,no cnn didn t report dismissal of kamanga kenya s nyeri county governorship candidate from world bank un screenshot altered,misleading,['banking'],{'banking'}
17222,5893,19152,"Before the creation of Nitda, the ICT sector was contributing less than 0.5% to the country's GDP.",misleading,incorrect,false,Africa Check,2022-03-02T00:00:00,['macroeconomy'],1,17,https://africacheck.org/fact-checks/reports/verifying-nigeria-ict-heads-claims-about-sectors-contribution-nigerias-economy,,,,,incorrect,before the creation of nitda the ict sector was contributing less than 0 5 to the country s gdp,misleading,['macroeconomy'],{'macroeconomy'}
17262,3214,19191,"No, Nigerian president Buhari hasn't sacked central bank governor Emefiele",misleading,false,false,Africa Check,2022-05-27T00:00:00,['banking'],1,10,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-nigerian-president-buhari-hasnt-sacked-central-bank,,,,,false,no nigerian president buhari hasn t sacked central bank governor emefiele,misleading,['banking'],{'banking'}
17328,2192,19256,"No, African Development Bank chief exec hasn't endorsed Nigerian presidential hopeful",misleading,fake,false,Africa Check,2022-04-29T00:00:00,['banking'],1,11,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-african-development-bank-chief-exec-hasnt-endorsed,,,,,fake,no african development bank chief exec hasn t endorsed nigerian presidential hopeful,misleading,['banking'],{'banking'}
17458,3266,19385,"No, Nigeria's federal inland revenue service not recruiting",misleading,false,false,Africa Check,2022-08-22T00:00:00,['company_finance'],1,8,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-nigerias-federal-inland-revenue-service-not-recruiting,,,,,false,no nigeria s federal inland revenue service not recruiting,misleading,['company_finance'],{'company_finance'}
17489,3634,19416,"No, Saturday Monitor front page reporting three-day Ugandan protest against inflation is fake",misleading,fake,false,Africa Check,2022-08-02T00:00:00,['inflation'],1,13,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-saturday-monitor-front-page-reporting-three-day-ugandan,,,,,fake,no saturday monitor front page reporting three day ugandan protest against inflation is fake,misleading,['inflation'],{'inflation'}
17502,3015,19429,"No, KTN News didn't tweet that Kenyan electoral commission vice chair's bank account has been frozen – screenshot fake",misleading,false,false,Africa Check,2022-07-29T00:00:00,['banking'],1,19,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-ktn-news-didnt-tweet-kenyan-electoral-commission-vice,,,,,false,no ktn news didn t tweet that kenyan electoral commission vice chair s bank account has been frozen screenshot fake,misleading,['banking'],{'banking'}
17672,5757,19598,"Salaries for the 27,543 surplus Eskom employees amounts to R1.37 billion per year.",misleading,incorrect,false,Africa Check,2022-11-03T00:00:00,['employment'],1,13,https://africacheck.org/fact-checks/reports/overstaffing-and-billions-salaries-fact-checking-viral-claims-about-south,,,,,incorrect,salaries for the 27 543 surplus eskom employees amounts to r1 37 billion per year,misleading,['employment'],{'employment'}
17849,3252,19773,": With elections just days away, and amid a crippling shortage of local currency, an alarmist message making the rounds on WhatsApp and social media claims that the banking system will be shut down. This is false, the central bank said.",misleading,false,false,Africa Check,2023-02-21T00:00:00,"['banking', 'currency']",2,41,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-nigerias-central-bank-will-not-shut-down-banking-system,,,,,false,with elections just days away and amid a crippling shortage of local currency an alarmist message making the rounds on whatsapp and social media claims that the banking system will be shut down this is false the central bank said,misleading,"['banking', 'currency']","{'banking', 'currency'}"
17871,2122,19795,"Nigeria's central bank to allow all old banknotes to circulate until May? No, press release fake",misleading,false,false,Africa Check,2023-02-24T00:00:00,['banking'],1,16,https://africacheck.org/fact-checks/meta-programme-fact-checks/nigerias-central-bank-allow-all-old-banknotes-circulate,,,,,false,nigeria s central bank to allow all old banknotes to circulate until may no press release fake,misleading,['banking'],{'banking'}
17879,6057,19803,Examining popular website Legit.ng's claims about MTN Nigeria's 'historic' N2 trillion revenue,misleading,false,false,Africa Check,2023-02-20T00:00:00,['company_finance'],1,12,https://africacheck.org/fact-checks/spotchecks/examining-popular-website-legitngs-claims-about-mtn-nigerias-historic-n2,,,,,false,examining popular website legit ng s claims about mtn nigeria s historic n2 trillion revenue,misleading,['company_finance'],{'company_finance'}
17894,3246,19818,"No, Nigeria's central bank governor didn't say shortage of redesigned naira banknotes was due to lack of printing paper",misleading,false,false,Africa Check,2023-02-17T00:00:00,['banking'],1,19,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-nigerias-central-bank-governor-didnt-say-shortage,,,,,false,no nigeria s central bank governor didn t say shortage of redesigned naira banknotes was due to lack of printing paper,misleading,['banking'],{'banking'}
17913,2027,19837,Nigerian governing party APC's Bola Tinubu denies blaming his own government for fuel and currency shortages,misleading,fake,false,Africa Check,2023-02-10T00:00:00,['currency'],1,16,https://africacheck.org/fact-checks/meta-programme-fact-checks/nigerian-governing-party-apcs-bola-tinubu-denies-blaming-his,,,,,fake,nigerian governing party apc s bola tinubu denies blaming his own government for fuel and currency shortages,misleading,['currency'],{'currency'}
17964,2232,19885,"No, banking exec didn't say his bank gave Nigeria's president-elect Tinubu millions of new naira notes",misleading,fake,false,Africa Check,2023-03-07T00:00:00,['banking'],1,16,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-banking-exec-didnt-say-his-bank-gave-nigerias-president,,,,,fake,no banking exec didn t say his bank gave nigeria s president elect tinubu millions of new naira notes,misleading,['banking'],{'banking'}
18100,707,20019,Beware of scam - Facebook account 'Hon Williams' offering loans not run by Kenyan president,misleading,fake,false,Africa Check,2023-05-29T00:00:00,['loan'],1,15,https://africacheck.org/fact-checks/meta-programme-fact-checks/beware-scam-facebook-account-hon-williams-offering-loans-not,,,,,fake,beware of scam facebook account hon williams offering loans not run by kenyan president,misleading,['loan'],{'loan'}
18137,947,20055,"Did Kenya's prime cabinet secretary criticise own government over controversial house tax? No, video is from 2019",misleading,fake,false,Africa Check,2023-05-18T00:00:00,['tax'],1,17,https://africacheck.org/fact-checks/meta-programme-fact-checks/did-kenyas-prime-cabinet-secretary-criticise-own-government,,,,,fake,did kenya s prime cabinet secretary criticise own government over controversial house tax no video is from 2019,misleading,['tax'],{'tax'}
18152,5778,20068,"""Illegal foreigners are draining our tax base while contributing absolutely nothing.""",misleading,incorrect,false,Africa Check,2023-05-04T00:00:00,['tax'],1,11,https://africacheck.org/fact-checks/reports/putting-old-claims-bed-no-evidence-undocumented-immigrants-contribute-massively,,,,,incorrect,illegal foreigners are draining our tax base while contributing absolutely nothing,misleading,['tax'],{'tax'}
18155,3247,20071,"No, Nigeria's central bank has no plans to phase out recently released naira notes",misleading,false,false,Africa Check,2023-05-05T00:00:00,['banking'],1,14,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-nigerias-central-bank-has-no-plans-phase-out-recently,,,,,false,no nigeria s central bank has no plans to phase out recently released naira notes,misleading,['banking'],{'banking'}
18206,3852,20120,"No, Ugandan president Yoweri Museveni hasn't appointed a new central bank governor",misleading,false,false,Africa Check,2023-07-10T00:00:00,['banking'],1,12,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-ugandan-president-yoweri-museveni-hasnt-appointed-new,,,,,false,no ugandan president yoweri museveni hasn t appointed a new central bank governor,misleading,['banking'],{'banking'}
18491,6169,20397,"No, president Bola Tinubu didn't inherit Nigeria's highest inflation rate in 20 years",misleading,fake,false,Africa Check,2023-09-13T00:00:00,['inflation'],1,13,https://africacheck.org/fact-checks/spotchecks/no-president-bola-tinubu-didnt-inherit-nigerias-highest-inflation-rate-20,,,,,fake,no president bola tinubu didn t inherit nigeria s highest inflation rate in 20 years,misleading,['inflation'],{'inflation'}
18522,4639,20428,"There's been talk of a new currency for the Brics emerging economies group, but it doesn't exist yet and has no value",misleading,false,false,Africa Check,2023-08-29T00:00:00,['currency'],1,22,https://africacheck.org/fact-checks/meta-programme-fact-checks/theres-been-talk-new-currency-brics-emerging-economies-group,,,,,false,there s been talk of a new currency for the brics emerging economies group but it doesn t exist yet and has no value,misleading,['currency'],{'currency'}
18562,5526,20468,"""… the telecommunication sector now contributes 16 per cent quarterly to the Nigerian economy.""",misleading,incorrect,false,Africa Check,2023-10-11T00:00:00,['macroeconomy'],1,14,https://africacheck.org/fact-checks/reports/has-telecoms-share-nigerian-gdp-doubled-8-years-regulators-celebratory-claims,,,,,incorrect,the telecommunication sector now contributes 16 per cent quarterly to the nigerian economy,misleading,['macroeconomy'],{'macroeconomy'}
18796,5677,20701,Nigeria's youth unemployment rate is 53.4%.,misleading,incorrect,false,Africa Check,2024-01-26T00:00:00,['employment'],1,6,https://africacheck.org/fact-checks/reports/nigerias-youth-unemployment-rate-534-cryptocurrency-firm-goes-wrong,,,,,incorrect,nigeria s youth unemployment rate is 53 4,misleading,['employment'],{'employment'}
18890,3556,20795,"No, popular money services Opay, Moniepoint Palmpay and Kuda not disconnected from Nigeria's inter-bank settlement system",misleading,false,false,Africa Check,2023-12-19T00:00:00,['banking'],1,16,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-popular-money-services-opay-moniepoint-palmpay-and-kuda,,,,,false,no popular money services opay moniepoint palmpay and kuda not disconnected from nigeria s inter bank settlement system,misleading,['banking'],{'banking'}
18959,5661,20862,""" GDP per capita $2,330.""",misleading,incorrect,false,Africa Check,2024-02-21T00:00:00,['macroeconomy'],1,5,https://africacheck.org/fact-checks/reports/nigerian-diaspora-groups-claims-jobs-inflation-and-national-productivity-dont,,,,,incorrect,gdp per capita 2 330,misleading,['macroeconomy'],{'macroeconomy'}
19028,5846,20931,"""Counties have a total budget of KSh341 billion.""",misleading,incorrect,false,Africa Check,2024-04-17T00:00:00,['budget'],1,8,https://africacheck.org/fact-checks/reports/state-house-asking-bigger-budget-all-kenyas-47-counties-veteran-politician,,,,,incorrect,counties have a total budget of ksh341 billion,misleading,['budget'],{'budget'}
19053,1666,20956,Kenyan media house Standard Group has not declared bankruptcy. Ignore fake 'insolvency' notice,misleading,fake,false,Africa Check,2024-04-10T00:00:00,['financial_distress'],1,13,https://africacheck.org/fact-checks/meta-programme-fact-checks/kenyan-media-house-standard-group-has-not-declared,,,,,fake,kenyan media house standard group has not declared bankruptcy ignore fake insolvency notice,misleading,['financial_distress'],{'financial_distress'}
19054,5586,20957,"""That is big spending. In fact, it is close to 30% of the budget of the government of Kenya.""",misleading,incorrect,false,Africa Check,2024-04-11T00:00:00,['budget'],1,19,https://africacheck.org/fact-checks/reports/kenyan-president-ruto-racks-air-miles-we-fact-checked-his-talking-points-taxes,,,,,incorrect,that is big spending in fact it is close to 30 of the budget of the government of kenya,misleading,['budget'],{'budget'}
19296,5372,21196,"""The 36% inflation rate is the highest in 28 years.""",misleading,incorrect,false,Africa Check,2024-06-18T00:00:00,['inflation'],1,10,https://africacheck.org/fact-checks/reports/do-almost-half-nigerians-suffer-multiple-forms-poverty-fact-checking-columnists,,,,,incorrect,the 36 inflation rate is the highest in 28 years,misleading,['inflation'],{'inflation'}
19377,2030,21276,"Nigerian government denies viral claims that president will halve salary, abolish first lady's office",misleading,false,false,Africa Check,2024-08-06T00:00:00,['employment'],1,14,https://africacheck.org/fact-checks/meta-programme-fact-checks/nigerian-government-denies-viral-claims-president-will-halve,,,,,false,nigerian government denies viral claims that president will halve salary abolish first lady s office,misleading,['employment'],{'employment'}
