row_id,article_id,claim_id,claim,binary_label_name,original_verdict,normalised_rating,organisation,date_published,financial_matches,finance_term_count,word_count,url,finance_relevant,label_valid,standalone_claim,audit_notes
18183,5527,20097,"""The unemployment rate in Nigeria rose to 9.9 per cent in 2015 as the administration came on board.""",genuine,correct,true,Africa Check,2023-04-18T00:00:00,['employment'],1,18,https://africacheck.org/fact-checks/reports/has-unemployment-nigeria-risen-fourfold-2015-trail-cabinet-ministers-claim,,,,
18206,3852,20120,"No, Ugandan president Yoweri Museveni hasn't appointed a new central bank governor",misleading,false,false,Africa Check,2023-07-10T00:00:00,['banking'],1,12,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-ugandan-president-yoweri-museveni-hasnt-appointed-new,,,,
18290,677,20204,"While the country's main bank would want to protect Nigerians from bank account fraud, a guide purporting to be from it is more likely to get the faithful into trouble.",misleading,false,false,Africa Check,2023-06-15T00:00:00,['banking'],1,30,https://africacheck.org/fact-checks/meta-programme-fact-checks/beware-guide-against-bank-account-hackers-not-nigerias,,,,
18452,5329,20359,"Unemployment has decreased ""for seven consecutive quarters since 2021"".",genuine,correct,true,Africa Check,2023-09-29T00:00:00,['employment'],1,9,https://africacheck.org/fact-checks/reports/declining-unemployment-figures-south-africa-are-good-news-context-always,,,,
18461,5758,20368,The temporary employment relief scheme provided wage subsidies to 5.7 million workers.,genuine,correct,true,Africa Check,2023-09-22T00:00:00,['employment'],1,12,https://africacheck.org/fact-checks/reports/part-2-more-claims-ancs-2019ancmanifestoreview-rally-fact-checked,,,,
18491,6169,20397,"No, president Bola Tinubu didn't inherit Nigeria's highest inflation rate in 20 years",misleading,fake,false,Africa Check,2023-09-13T00:00:00,['inflation'],1,13,https://africacheck.org/fact-checks/spotchecks/no-president-bola-tinubu-didnt-inherit-nigerias-highest-inflation-rate-20,,,,
18522,4639,20428,"There's been talk of a new currency for the Brics emerging economies group, but it doesn't exist yet and has no value",misleading,false,false,Africa Check,2023-08-29T00:00:00,['currency'],1,22,https://africacheck.org/fact-checks/meta-programme-fact-checks/theres-been-talk-new-currency-brics-emerging-economies-group,,,,
18562,5526,20468,"""… the telecommunication sector now contributes 16 per cent quarterly to the Nigerian economy.""",misleading,incorrect,false,Africa Check,2023-10-11T00:00:00,['macroeconomy'],1,14,https://africacheck.org/fact-checks/reports/has-telecoms-share-nigerian-gdp-doubled-8-years-regulators-celebratory-claims,,,,
18621,5580,20527,Kenya spends KSh500 billion on food imports every year.,misleading,incorrect,false,Africa Check,2023-10-20T00:00:00,['trade'],1,9,https://africacheck.org/fact-checks/reports/kenya-president-william-ruto-misses-mark-claiming-countrys-annual-food-import,,,,
18658,5588,20564,"""Out of every KSh10 collected as tax revenue, KSh6 goes towards debt repayment.""",genuine,mostly correct,partially true,Africa Check,2023-10-12T00:00:00,"['tax', 'debt', 'company_finance']",3,13,https://africacheck.org/fact-checks/reports/kenyan-president-william-ruto-right-nearly-60-countrys-tax-revenue-goes,,,,
18682,3877,20588,"No, UK's king Charles didn't pose with Kenya Revenue Authority agent – image was AI-generated",misleading,fake,false,Africa Check,2023-12-12T00:00:00,['company_finance'],1,15,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-uks-king-charles-didnt-pose-kenya-revenue-authority-agent,,,,
18749,5891,20654,"""Our national edible oil import bill $1 billion .""",genuine,correct,true,Africa Check,2023-11-23T00:00:00,['trade'],1,9,https://africacheck.org/fact-checks/reports/verifying-kenyan-president-rutos-claims-health-insurance-teacher-shortages-and,,,,
18796,5677,20701,Nigeria's youth unemployment rate is 53.4%.,misleading,incorrect,false,Africa Check,2024-01-26T00:00:00,['employment'],1,6,https://africacheck.org/fact-checks/reports/nigerias-youth-unemployment-rate-534-cryptocurrency-firm-goes-wrong,,,,
18852,5468,20757,"""The economy has expanded over the past 30 years.""",genuine,correct,true,Africa Check,2024-01-23T00:00:00,['macroeconomy'],1,9,https://africacheck.org/fact-checks/reports/fact-checking-ancs-january-8th-claims-about-progress-and-what-party-said,,,,
18890,3556,20795,"No, popular money services Opay, Moniepoint Palmpay and Kuda not disconnected from Nigeria's inter-bank settlement system",misleading,false,false,Africa Check,2023-12-19T00:00:00,['banking'],1,16,https://africacheck.org/fact-checks/meta-programme-fact-checks/no-popular-money-services-opay-moniepoint-palmpay-and-kuda,,,,
18959,5661,20862,""" GDP per capita $2,330.""",misleading,incorrect,false,Africa Check,2024-02-21T00:00:00,['macroeconomy'],1,5,https://africacheck.org/fact-checks/reports/nigerian-diaspora-groups-claims-jobs-inflation-and-national-productivity-dont,,,,
19028,5846,20931,"""Counties have a total budget of KSh341 billion.""",misleading,incorrect,false,Africa Check,2024-04-17T00:00:00,['budget'],1,8,https://africacheck.org/fact-checks/reports/state-house-asking-bigger-budget-all-kenyas-47-counties-veteran-politician,,,,
19053,1666,20956,Kenyan media house Standard Group has not declared bankruptcy. Ignore fake 'insolvency' notice,misleading,fake,false,Africa Check,2024-04-10T00:00:00,['financial_distress'],1,13,https://africacheck.org/fact-checks/meta-programme-fact-checks/kenyan-media-house-standard-group-has-not-declared,,,,
19054,5586,20957,"""That is big spending. In fact, it is close to 30% of the budget of the government of Kenya.""",misleading,incorrect,false,Africa Check,2024-04-11T00:00:00,['budget'],1,19,https://africacheck.org/fact-checks/reports/kenyan-president-ruto-racks-air-miles-we-fact-checked-his-talking-points-taxes,,,,
19296,5372,21196,"""The 36% inflation rate is the highest in 28 years.""",misleading,incorrect,false,Africa Check,2024-06-18T00:00:00,['inflation'],1,10,https://africacheck.org/fact-checks/reports/do-almost-half-nigerians-suffer-multiple-forms-poverty-fact-checking-columnists,,,,
19377,2030,21276,"Nigerian government denies viral claims that president will halve salary, abolish first lady's office",misleading,false,false,Africa Check,2024-08-06T00:00:00,['employment'],1,14,https://africacheck.org/fact-checks/meta-programme-fact-checks/nigerian-government-denies-viral-claims-president-will-halve,,,,
19423,1069,21322,Don't pay! Nigeria's Corporate Affairs Commission says getting your tax identification number is free,misleading,false,false,Africa Check,2024-07-23T00:00:00,['tax'],1,14,https://africacheck.org/fact-checks/meta-programme-fact-checks/dont-pay-nigerias-corporate-affairs-commission-says-getting,,,,
19435,2037,21334,Nigerian minister Nyesom Wike didn't say those earning N1.5 million should pay 25% tax,misleading,false,false,Africa Check,2024-10-28T00:00:00,['tax'],1,14,https://africacheck.org/fact-checks/meta-programme-fact-checks/nigerian-minister-nyesom-wike-didnt-say-those-earning-n15,,,,
19481,4415,21380,Scam alert! Beware of impostor Facebook account 'Tala Loans' offering non-existent loans to Kenyans,misleading,fake,false,Africa Check,2024-10-01T00:00:00,['loan'],1,14,https://africacheck.org/fact-checks/meta-programme-fact-checks/scam-alert-beware-impostor-facebook-account-tala-loans,,,,
19489,5631,21388,"""The office of the governor of Nairobi was awarded the first International Finance Corporation World Bank edge certification to be the first green government building in Africa""",genuine,correct,true,Africa Check,2024-09-26T00:00:00,['banking'],1,27,https://africacheck.org/fact-checks/reports/nairobi-governor-johnson-sakaja-paints-rosy-picture-his-two-years-office-we,,,,
19504,2092,21403,"Nigerians beware, Lagos state employment fund not offering free training as claimed online",misleading,fake,false,Africa Check,2024-09-23T00:00:00,['employment'],1,13,https://africacheck.org/fact-checks/meta-programme-fact-checks/nigerians-beware-lagos-state-employment-fund-not-offering,,,,
19525,1067,21424,Don't get scammed - Kenyan asset finance company M-Kopa does not run the Facebook page 'M-kopa Tuk Tuk and Motorbikes on Loan',misleading,fake,false,Africa Check,2024-09-17T00:00:00,['loan'],1,22,https://africacheck.org/fact-checks/meta-programme-fact-checks/dont-get-scammed-kenyan-asset-finance-company-m-kopa-does,,,,
19584,4841,21482,"A much-shared screenshot appears to be an X post from a pro-Biafran leader, claiming that the head of the World Trade Organization helped his organisation secure a colossal loan. But the X post is fake.",misleading,false,false,Africa Check,2024-11-05T00:00:00,['loan'],1,35,https://africacheck.org/fact-checks/meta-programme-fact-checks/viral-u575bn-loan-nigerian-biafra-secessionists-not-true,,,,
20152,50787,189,The BRICS countries have launched a new BRICS currency to challenge the US dollar.,misleading,false,false,BOOM,2024-10-30T10:25:25,['currency'],1,14,https://www.boomlive.in/fact-check/brics-currency-russia-us-dollar-india-trade-26867,,,,
20177,53083,2474,"Video shows Google CEO Sundar Pichai endorsing an investment platform named ""Google Invest,"" which promises steady income for Indian citizens.",misleading,false,false,BOOM,2024-09-25T12:57:21,['income'],1,20,https://www.boomlive.in/fact-check/viral-video-google-ceo-sundar-pichai-promoting-google-invest-finance-claim-online-social-media-26575,,,,
20213,52878,22077,"Former Reserve Bank of India Governor Dr. Y.V. Reddy, in his book ""Advice and Dissent: My Life in Public Service,"" listed businesspersons who ""robbed the banks in connivance with congressmen""",misleading,false,false,BOOM,2024-08-23T10:35:41,['banking'],1,30,https://www.boomlive.in/fact-check/viral-claim-about-former-rbi-governors-book-naming-business-persons-robbing-banks-is-false-26264,,,,
20247,51205,22100,"A fake claim stating WikiLeaks has identified 24 Indian political leaders, including Prime Minister Narendra Modi as holders of black money in secret banks in Great Britain",misleading,false,false,BOOM,2024-07-11T05:59:58,['banking'],1,27,https://www.boomlive.in/fact-check/factcheck-claim-of-wikileaks-naming-indian-politicians-with-black-money-in-uk-banks-is-fake-25856,,,,
20411,53195,22235,Video shows industrialist Mukesh Ambani is promoting a free stock market forum.,misleading,false,false,BOOM,2024-02-29T13:15:25,['markets'],1,12,https://www.boomlive.in/fact-check/viral-video-reliance-chairman-mukesh-ambani-promoting-free-stock-market-forum-claim-social-media-24514,,,,
20519,53127,22323,Video shows Amitabh Bachchan asking a question to a contestant on Kaun Banega Crorepati about the farm loan waiver during the Congress-led government in Madhya Pradesh.,misleading,false,false,BOOM,2023-11-17T14:16:06,['loan'],1,26,https://www.boomlive.in/fact-check/viral-video-kaun-banega-crorepati-madhya-pradesh-amitabh-bachchan-social-media-23614,,,,
20595,52731,22381,"Video shows people looking for jewels thrown on the streets by diamond merchants following the recession in Surat, Gujarat.",misleading,false,false,BOOM,2023-09-25T08:40:28,['macroeconomy'],1,19,https://www.boomlive.in/fact-check/surat-diamond-market-varachha-mini-bazaar-fact-check-23146,,,,
20611,52094,22394,Video report released by BBC India on India's GDP during from 1 AD to 1913 AD,misleading,false,false,BOOM,2023-09-06T11:50:19,['macroeconomy'],1,16,https://www.boomlive.in/fact-check/politics/fake-news-bbc-news-video-report-gdp-1-ad-1913-ad-fasle-claim-factcheck-22980,,,,
20796,51519,22536,Video shows French President Emmanuel Macron being hit by an egg during his first public appearance after the approval of the French pension reforms law.,misleading,false,false,BOOM,2023-04-26T11:14:57,['pension'],1,25,https://www.boomlive.in/fact-check/france-emmanuel-macron-president-egg-attack-head-pension-reforms-protest-public-appearance-21781,,,,
20863,52555,22593,Image shows a quote by Raghuram Rajan saying that Indian economy will be bankrupt like that of Sri Lanka.,misleading,false,false,BOOM,2023-03-09T12:17:20,"['macroeconomy', 'financial_distress']",2,19,https://www.boomlive.in/fact-check/raghuram-rajan-fake-quote-indian-economy-sri-lanka-crisis-21291,,,,
20872,50922,22598,Photo shows Bank of Baroda customers in UAE closing their accounts after bank CEO said he was willing to lend to the Adani Group,misleading,false,false,BOOM,2023-02-27T10:16:05,['banking'],1,24,https://www.boomlive.in/fact-check/economy/queue-bank-of-baroda-branch-al-ain-uae-after-closure-notice-shared-with-false-claim-21181,,,,
20945,50731,22652,The Centra Bank of Argentina has issued new 1000 pesos banknotes with Messi's face on it to honour the country's recent FIFA 2022 win.,misleading,false,false,BOOM,2022-12-23T13:01:43,['banking'],1,24,https://www.boomlive.in/fact-check/bank-note-argentina-1000-pesos-lionel-messi-fifa-2022-world-cup-fact-check-20544,,,,
21030,50927,22716,Modi is wrong in saying that India was the fifth largest economy in 2022 from tenth largest in 2014,misleading,false,false,BOOM,2022-10-15T07:00:58,['macroeconomy'],1,19,https://www.boomlive.in/fact-check/economy/world-bank-imf-india-gdp-fifth-tenth-largest-3rd-biggest-in-the-world-modi-2014-2022-19589,,,,
21067,50912,2238,Raghuram Rajan Said That India Should Be In Recession To Show Inclusivity,misleading,false,false,BOOM,2022-09-06T13:20:12,['macroeconomy'],1,12,https://www.boomlive.in/fact-check/economy/fact-check-viral-raghuram-rajan-rbi-former-governor-india-indian-economy-recession-satire-fauxy-19155,,,,
21107,50801,22771,Unicorns are startups having $1 billion in revenue,misleading,false,false,BOOM,2022-08-08T13:14:56,['company_finance'],1,8,https://www.boomlive.in/fact-check/business/unicorn-startup-1-billion-valuation-vs-revenue-ravishankar-prasad-factcheck-aaj-tak-18773,,,,
21192,50913,22839,"The government will give ₹30,682 to overcome inflation",misleading,false,false,BOOM,2022-05-27T13:24:00,['inflation'],1,8,https://www.boomlive.in/fact-check/economy/fake-message-claims-government-to-give-30628-for-overcoming-inflation-18033,,,,
21244,52450,180,Vivek Agnihotri donated Rs 200 crores to the Prime Minister's relief fund from his film 'The Kashmir Files' earnings.,misleading,false,false,BOOM,2022-04-09T12:37:29,['company_finance'],1,19,https://www.boomlive.in/fact-check/politics/viral-message-director-vivek-agnihotri-the-kashmir-files-donation-prime-minister-relief-fund-17483,,,,
21386,52520,22997,Video shows Income Tax officers recovered crores of cash and gold from Tirumala Tirupati Devasthanams board member J. Sekhar Reddy.,misleading,false,false,BOOM,2021-12-29T15:43:32,"['tax', 'income']",2,20,https://www.boomlive.in/fact-check/politics/viral-video-reddy-tirupati-temple-donation-robbery-case-vellore-tamil-nadu-unrelated-16203,,,,
