pair_id,split,dataset,repetition,seed
train_pair_0810,train,liar2_finance,4,44
train_pair_0428,train,liar2_finance,4,44
train_pair_0540,train,liar2_finance,4,44
train_pair_0348,train,liar2_finance,4,44
train_pair_0444,train,liar2_finance,4,44
validation_pair_0111,train,liar2_finance,4,44
train_pair_0220,train,liar2_finance,4,44
validation_pair_0029,train,liar2_finance,4,44
train_pair_0705,train,liar2_finance,4,44
train_pair_0321,train,liar2_finance,4,44
train_pair_0723,train,liar2_finance,4,44
train_pair_0012,train,liar2_finance,4,44
train_pair_0812,train,liar2_finance,4,44
train_pair_0283,train,liar2_finance,4,44
train_pair_0217,train,liar2_finance,4,44
train_pair_0251,train,liar2_finance,4,44
test_pair_0046,train,liar2_finance,4,44
train_pair_0662,train,liar2_finance,4,44
train_pair_0710,train,liar2_finance,4,44
train_pair_0430,train,liar2_finance,4,44
train_pair_0656,train,liar2_finance,4,44
test_pair_0058,train,liar2_finance,4,44
train_pair_0609,train,liar2_finance,4,44
train_pair_0597,train,liar2_finance,4,44
train_pair_0773,train,liar2_finance,4,44
train_pair_0446,train,liar2_finance,4,44
train_pair_0730,train,liar2_finance,4,44
train_pair_0453,train,liar2_finance,4,44
test_pair_0027,train,liar2_finance,4,44
train_pair_0193,train,liar2_finance,4,44
validation_pair_0017,train,liar2_finance,4,44
test_pair_0030,train,liar2_finance,4,44
train_pair_0075,train,liar2_finance,4,44
test_pair_0075,train,liar2_finance,4,44
validation_pair_0109,train,liar2_finance,4,44
train_pair_0126,train,liar2_finance,4,44
test_pair_0004,train,liar2_finance,4,44
train_pair_0157,train,liar2_finance,4,44
train_pair_0463,train,liar2_finance,4,44
train_pair_0722,train,liar2_finance,4,44
train_pair_0371,train,liar2_finance,4,44
train_pair_0360,train,liar2_finance,4,44
train_pair_0147,train,liar2_finance,4,44
train_pair_0473,train,liar2_finance,4,44
test_pair_0019,train,liar2_finance,4,44
train_pair_0342,train,liar2_finance,4,44
train_pair_0062,train,liar2_finance,4,44
train_pair_0713,train,liar2_finance,4,44
train_pair_0667,train,liar2_finance,4,44
train_pair_0181,train,liar2_finance,4,44
train_pair_0260,train,liar2_finance,4,44
validation_pair_0028,train,liar2_finance,4,44
train_pair_0468,train,liar2_finance,4,44
train_pair_0640,train,liar2_finance,4,44
train_pair_0113,train,liar2_finance,4,44
validation_pair_0010,train,liar2_finance,4,44
train_pair_0288,train,liar2_finance,4,44
train_pair_0725,train,liar2_finance,4,44
train_pair_0347,train,liar2_finance,4,44
train_pair_0698,train,liar2_finance,4,44
train_pair_0700,train,liar2_finance,4,44
validation_pair_0088,train,liar2_finance,4,44
train_pair_0646,train,liar2_finance,4,44
train_pair_0074,train,liar2_finance,4,44
train_pair_0364,train,liar2_finance,4,44
train_pair_0625,train,liar2_finance,4,44
train_pair_0531,train,liar2_finance,4,44
train_pair_0086,train,liar2_finance,4,44
train_pair_0776,train,liar2_finance,4,44
train_pair_0445,train,liar2_finance,4,44
train_pair_0134,train,liar2_finance,4,44
train_pair_0405,train,liar2_finance,4,44
train_pair_0575,train,liar2_finance,4,44
train_pair_0072,train,liar2_finance,4,44
train_pair_0757,train,liar2_finance,4,44
train_pair_0168,train,liar2_finance,4,44
train_pair_0557,train,liar2_finance,4,44
train_pair_0668,train,liar2_finance,4,44
train_pair_0138,train,liar2_finance,4,44
train_pair_0686,train,liar2_finance,4,44
train_pair_0590,train,liar2_finance,4,44
test_pair_0067,train,liar2_finance,4,44
test_pair_0060,train,liar2_finance,4,44
train_pair_0155,train,liar2_finance,4,44
train_pair_0141,train,liar2_finance,4,44
train_pair_0196,train,liar2_finance,4,44
validation_pair_0092,train,liar2_finance,4,44
train_pair_0006,train,liar2_finance,4,44
train_pair_0007,train,liar2_finance,4,44
train_pair_0761,train,liar2_finance,4,44
train_pair_0254,train,liar2_finance,4,44
test_pair_0033,train,liar2_finance,4,44
train_pair_0192,train,liar2_finance,4,44
train_pair_0424,train,liar2_finance,4,44
test_pair_0076,train,liar2_finance,4,44
train_pair_0809,train,liar2_finance,4,44
train_pair_0150,train,liar2_finance,4,44
train_pair_0696,train,liar2_finance,4,44
test_pair_0082,train,liar2_finance,4,44
train_pair_0578,train,liar2_finance,4,44
train_pair_0788,train,liar2_finance,4,44
train_pair_0384,train,liar2_finance,4,44
train_pair_0448,train,liar2_finance,4,44
test_pair_0094,train,liar2_finance,4,44
train_pair_0314,train,liar2_finance,4,44
validation_pair_0102,train,liar2_finance,4,44
train_pair_0699,train,liar2_finance,4,44
train_pair_0804,train,liar2_finance,4,44
train_pair_0222,train,liar2_finance,4,44
train_pair_0152,train,liar2_finance,4,44
train_pair_0247,train,liar2_finance,4,44
train_pair_0707,train,liar2_finance,4,44
train_pair_0397,train,liar2_finance,4,44
test_pair_0023,train,liar2_finance,4,44
validation_pair_0035,train,liar2_finance,4,44
validation_pair_0070,train,liar2_finance,4,44
train_pair_0571,train,liar2_finance,4,44
train_pair_0120,train,liar2_finance,4,44
train_pair_0218,train,liar2_finance,4,44
train_pair_0361,train,liar2_finance,4,44
train_pair_0277,train,liar2_finance,4,44
train_pair_0510,train,liar2_finance,4,44
train_pair_0520,train,liar2_finance,4,44
train_pair_0273,train,liar2_finance,4,44
test_pair_0077,train,liar2_finance,4,44
train_pair_0533,train,liar2_finance,4,44
validation_pair_0027,train,liar2_finance,4,44
test_pair_0008,train,liar2_finance,4,44
train_pair_0336,train,liar2_finance,4,44
train_pair_0546,train,liar2_finance,4,44
test_pair_0069,train,liar2_finance,4,44
train_pair_0213,train,liar2_finance,4,44
test_pair_0063,train,liar2_finance,4,44
test_pair_0091,train,liar2_finance,4,44
train_pair_0687,train,liar2_finance,4,44
train_pair_0051,train,liar2_finance,4,44
train_pair_0676,train,liar2_finance,4,44
train_pair_0514,train,liar2_finance,4,44
train_pair_0223,train,liar2_finance,4,44
train_pair_0689,train,liar2_finance,4,44
train_pair_0281,train,liar2_finance,4,44
train_pair_0460,train,liar2_finance,4,44
train_pair_0543,train,liar2_finance,4,44
train_pair_0504,train,liar2_finance,4,44
train_pair_0777,train,liar2_finance,4,44
train_pair_0570,train,liar2_finance,4,44
train_pair_0239,train,liar2_finance,4,44
train_pair_0079,train,liar2_finance,4,44
train_pair_0398,train,liar2_finance,4,44
train_pair_0645,train,liar2_finance,4,44
train_pair_0623,train,liar2_finance,4,44
train_pair_0165,train,liar2_finance,4,44
train_pair_0440,train,liar2_finance,4,44
train_pair_0363,train,liar2_finance,4,44
test_pair_0013,train,liar2_finance,4,44
test_pair_0051,train,liar2_finance,4,44
train_pair_0685,train,liar2_finance,4,44
validation_pair_0061,train,liar2_finance,4,44
train_pair_0061,train,liar2_finance,4,44
train_pair_0021,train,liar2_finance,4,44
train_pair_0368,train,liar2_finance,4,44
train_pair_0077,train,liar2_finance,4,44
train_pair_0124,train,liar2_finance,4,44
train_pair_0279,train,liar2_finance,4,44
train_pair_0778,train,liar2_finance,4,44
train_pair_0272,train,liar2_finance,4,44
train_pair_0242,train,liar2_finance,4,44
validation_pair_0012,train,liar2_finance,4,44
train_pair_0250,train,liar2_finance,4,44
train_pair_0081,train,liar2_finance,4,44
train_pair_0613,train,liar2_finance,4,44
train_pair_0284,train,liar2_finance,4,44
validation_pair_0114,train,liar2_finance,4,44
validation_pair_0081,train,liar2_finance,4,44
train_pair_0754,train,liar2_finance,4,44
train_pair_0501,train,liar2_finance,4,44
train_pair_0055,train,liar2_finance,4,44
train_pair_0774,train,liar2_finance,4,44
train_pair_0322,train,liar2_finance,4,44
test_pair_0007,train,liar2_finance,4,44
train_pair_0539,train,liar2_finance,4,44
train_pair_0010,train,liar2_finance,4,44
train_pair_0038,train,liar2_finance,4,44
test_pair_0056,train,liar2_finance,4,44
train_pair_0789,train,liar2_finance,4,44
train_pair_0093,train,liar2_finance,4,44
validation_pair_0077,train,liar2_finance,4,44
train_pair_0630,train,liar2_finance,4,44
train_pair_0599,train,liar2_finance,4,44
train_pair_0402,train,liar2_finance,4,44
train_pair_0381,train,liar2_finance,4,44
test_pair_0052,train,liar2_finance,4,44
train_pair_0032,train,liar2_finance,4,44
test_pair_0072,train,liar2_finance,4,44
train_pair_0189,train,liar2_finance,4,44
test_pair_0085,train,liar2_finance,4,44
train_pair_0350,train,liar2_finance,4,44
train_pair_0750,train,liar2_finance,4,44
train_pair_0703,train,liar2_finance,4,44
train_pair_0715,train,liar2_finance,4,44
train_pair_0439,train,liar2_finance,4,44
train_pair_0608,train,liar2_finance,4,44
train_pair_0330,train,liar2_finance,4,44
train_pair_0751,train,liar2_finance,4,44
validation_pair_0002,train,liar2_finance,4,44
validation_pair_0040,train,liar2_finance,4,44
test_pair_0059,train,liar2_finance,4,44
train_pair_0702,train,liar2_finance,4,44
train_pair_0532,train,liar2_finance,4,44
train_pair_0017,train,liar2_finance,4,44
train_pair_0746,train,liar2_finance,4,44
train_pair_0058,train,liar2_finance,4,44
train_pair_0496,train,liar2_finance,4,44
train_pair_0738,train,liar2_finance,4,44
train_pair_0003,train,liar2_finance,4,44
train_pair_0688,train,liar2_finance,4,44
train_pair_0153,train,liar2_finance,4,44
train_pair_0014,train,liar2_finance,4,44
train_pair_0718,train,liar2_finance,4,44
validation_pair_0008,train,liar2_finance,4,44
test_pair_0028,train,liar2_finance,4,44
validation_pair_0021,train,liar2_finance,4,44
validation_pair_0038,train,liar2_finance,4,44
test_pair_0047,train,liar2_finance,4,44
test_pair_0017,train,liar2_finance,4,44
train_pair_0652,train,liar2_finance,4,44
train_pair_0057,train,liar2_finance,4,44
train_pair_0102,train,liar2_finance,4,44
train_pair_0758,train,liar2_finance,4,44
test_pair_0068,train,liar2_finance,4,44
train_pair_0060,train,liar2_finance,4,44
test_pair_0038,train,liar2_finance,4,44
train_pair_0110,train,liar2_finance,4,44
train_pair_0408,train,liar2_finance,4,44
validation_pair_0100,train,liar2_finance,4,44
train_pair_0681,train,liar2_finance,4,44
validation_pair_0016,train,liar2_finance,4,44
train_pair_0154,train,liar2_finance,4,44
train_pair_0621,train,liar2_finance,4,44
train_pair_0635,train,liar2_finance,4,44
train_pair_0203,train,liar2_finance,4,44
train_pair_0292,train,liar2_finance,4,44
validation_pair_0080,train,liar2_finance,4,44
train_pair_0103,train,liar2_finance,4,44
train_pair_0768,train,liar2_finance,4,44
train_pair_0216,train,liar2_finance,4,44
train_pair_0728,train,liar2_finance,4,44
test_pair_0079,train,liar2_finance,4,44
train_pair_0677,train,liar2_finance,4,44
train_pair_0587,train,liar2_finance,4,44
validation_pair_0026,train,liar2_finance,4,44
train_pair_0813,train,liar2_finance,4,44
validation_pair_0005,train,liar2_finance,4,44
validation_pair_0076,train,liar2_finance,4,44
train_pair_0323,train,liar2_finance,4,44
train_pair_0484,train,liar2_finance,4,44
train_pair_0782,train,liar2_finance,4,44
train_pair_0004,train,liar2_finance,4,44
train_pair_0401,train,liar2_finance,4,44
train_pair_0486,train,liar2_finance,4,44
train_pair_0204,train,liar2_finance,4,44
train_pair_0808,train,liar2_finance,4,44
validation_pair_0087,train,liar2_finance,4,44
validation_pair_0020,train,liar2_finance,4,44
test_pair_0080,train,liar2_finance,4,44
train_pair_0651,train,liar2_finance,4,44
train_pair_0763,train,liar2_finance,4,44
test_pair_0029,train,liar2_finance,4,44
train_pair_0290,train,liar2_finance,4,44
train_pair_0628,train,liar2_finance,4,44
train_pair_0018,train,liar2_finance,4,44
train_pair_0127,train,liar2_finance,4,44
train_pair_0339,train,liar2_finance,4,44
train_pair_0474,train,liar2_finance,4,44
train_pair_0187,train,liar2_finance,4,44
train_pair_0305,train,liar2_finance,4,44
train_pair_0300,train,liar2_finance,4,44
train_pair_0499,train,liar2_finance,4,44
train_pair_0798,train,liar2_finance,4,44
train_pair_0087,train,liar2_finance,4,44
train_pair_0174,train,liar2_finance,4,44
train_pair_0199,train,liar2_finance,4,44
test_pair_0002,train,liar2_finance,4,44
train_pair_0491,train,liar2_finance,4,44
train_pair_0579,train,liar2_finance,4,44
test_pair_0084,train,liar2_finance,4,44
train_pair_0111,train,liar2_finance,4,44
train_pair_0743,train,liar2_finance,4,44
train_pair_0276,train,liar2_finance,4,44
train_pair_0271,train,liar2_finance,4,44
train_pair_0095,train,liar2_finance,4,44
train_pair_0299,train,liar2_finance,4,44
train_pair_0509,train,liar2_finance,4,44
train_pair_0238,train,liar2_finance,4,44
train_pair_0708,train,liar2_finance,4,44
validation_pair_0057,train,liar2_finance,4,44
train_pair_0169,train,liar2_finance,4,44
train_pair_0255,train,liar2_finance,4,44
test_pair_0089,train,liar2_finance,4,44
validation_pair_0052,train,liar2_finance,4,44
train_pair_0506,train,liar2_finance,4,44
train_pair_0052,train,liar2_finance,4,44
train_pair_0458,train,liar2_finance,4,44
train_pair_0601,train,liar2_finance,4,44
train_pair_0164,train,liar2_finance,4,44
train_pair_0205,train,liar2_finance,4,44
train_pair_0373,train,liar2_finance,4,44
train_pair_0600,train,liar2_finance,4,44
test_pair_0025,train,liar2_finance,4,44
train_pair_0201,train,liar2_finance,4,44
train_pair_0423,train,liar2_finance,4,44
train_pair_0125,train,liar2_finance,4,44
train_pair_0139,train,liar2_finance,4,44
train_pair_0008,train,liar2_finance,4,44
train_pair_0547,train,liar2_finance,4,44
train_pair_0370,train,liar2_finance,4,44
train_pair_0457,train,liar2_finance,4,44
train_pair_0780,train,liar2_finance,4,44
train_pair_0805,train,liar2_finance,4,44
train_pair_0044,train,liar2_finance,4,44
train_pair_0039,train,liar2_finance,4,44
train_pair_0357,train,liar2_finance,4,44
train_pair_0319,train,liar2_finance,4,44
train_pair_0749,train,liar2_finance,4,44
train_pair_0577,train,liar2_finance,4,44
train_pair_0814,train,liar2_finance,4,44
train_pair_0675,train,liar2_finance,4,44
validation_pair_0079,train,liar2_finance,4,44
train_pair_0454,train,liar2_finance,4,44
train_pair_0094,train,liar2_finance,4,44
train_pair_0307,train,liar2_finance,4,44
train_pair_0291,train,liar2_finance,4,44
train_pair_0148,train,liar2_finance,4,44
train_pair_0031,train,liar2_finance,4,44
train_pair_0100,train,liar2_finance,4,44
validation_pair_0085,train,liar2_finance,4,44
test_pair_0022,train,liar2_finance,4,44
train_pair_0245,train,liar2_finance,4,44
test_pair_0087,train,liar2_finance,4,44
train_pair_0461,train,liar2_finance,4,44
train_pair_0695,train,liar2_finance,4,44
train_pair_0733,train,liar2_finance,4,44
test_pair_0078,train,liar2_finance,4,44
train_pair_0560,train,liar2_finance,4,44
train_pair_0282,train,liar2_finance,4,44
train_pair_0564,train,liar2_finance,4,44
train_pair_0059,train,liar2_finance,4,44
train_pair_0756,train,liar2_finance,4,44
train_pair_0624,train,liar2_finance,4,44
validation_pair_0060,train,liar2_finance,4,44
validation_pair_0073,train,liar2_finance,4,44
validation_pair_0093,train,liar2_finance,4,44
validation_pair_0063,train,liar2_finance,4,44
test_pair_0055,train,liar2_finance,4,44
train_pair_0701,train,liar2_finance,4,44
validation_pair_0018,train,liar2_finance,4,44
train_pair_0185,train,liar2_finance,4,44
train_pair_0691,train,liar2_finance,4,44
train_pair_0664,train,liar2_finance,4,44
train_pair_0632,train,liar2_finance,4,44
train_pair_0269,train,liar2_finance,4,44
train_pair_0414,train,liar2_finance,4,44
train_pair_0550,train,liar2_finance,4,44
validation_pair_0051,train,liar2_finance,4,44
train_pair_0244,train,liar2_finance,4,44
train_pair_0469,train,liar2_finance,4,44
train_pair_0523,train,liar2_finance,4,44
train_pair_0289,train,liar2_finance,4,44
train_pair_0620,train,liar2_finance,4,44
train_pair_0629,train,liar2_finance,4,44
validation_pair_0047,train,liar2_finance,4,44
train_pair_0177,train,liar2_finance,4,44
test_pair_0073,train,liar2_finance,4,44
train_pair_0258,train,liar2_finance,4,44
train_pair_0792,train,liar2_finance,4,44
train_pair_0278,train,liar2_finance,4,44
train_pair_0480,train,liar2_finance,4,44
train_pair_0026,train,liar2_finance,4,44
train_pair_0027,train,liar2_finance,4,44
train_pair_0666,train,liar2_finance,4,44
test_pair_0031,train,liar2_finance,4,44
test_pair_0053,train,liar2_finance,4,44
train_pair_0395,train,liar2_finance,4,44
train_pair_0358,train,liar2_finance,4,44
validation_pair_0031,train,liar2_finance,4,44
train_pair_0020,train,liar2_finance,4,44
train_pair_0549,train,liar2_finance,4,44
test_pair_0065,train,liar2_finance,4,44
train_pair_0067,train,liar2_finance,4,44
train_pair_0735,train,liar2_finance,4,44
train_pair_0047,train,liar2_finance,4,44
train_pair_0617,train,liar2_finance,4,44
train_pair_0783,train,liar2_finance,4,44
train_pair_0065,train,liar2_finance,4,44
train_pair_0619,train,liar2_finance,4,44
validation_pair_0006,train,liar2_finance,4,44
train_pair_0673,train,liar2_finance,4,44
validation_pair_0004,train,liar2_finance,4,44
train_pair_0452,train,liar2_finance,4,44
validation_pair_0045,train,liar2_finance,4,44
train_pair_0099,train,liar2_finance,4,44
train_pair_0128,train,liar2_finance,4,44
validation_pair_0053,train,liar2_finance,4,44
train_pair_0753,train,liar2_finance,4,44
test_pair_0070,train,liar2_finance,4,44
train_pair_0366,train,liar2_finance,4,44
train_pair_0524,train,liar2_finance,4,44
train_pair_0248,train,liar2_finance,4,44
validation_pair_0043,train,liar2_finance,4,44
train_pair_0692,train,liar2_finance,4,44
validation_pair_0082,train,liar2_finance,4,44
train_pair_0304,train,liar2_finance,4,44
test_pair_0081,train,liar2_finance,4,44
train_pair_0173,train,liar2_finance,4,44
test_pair_0054,train,liar2_finance,4,44
train_pair_0287,train,liar2_finance,4,44
train_pair_0684,train,liar2_finance,4,44
train_pair_0036,train,liar2_finance,4,44
train_pair_0252,train,liar2_finance,4,44
