id,statement,binary_label,binary_label_name,label,label_name,split,original_split,matched_pair_id,broad_topic,subject,speaker,date,word_count,statement_normalised,matched_financial_subjects,matched_high_confidence_terms,matched_supporting_terms,financial_match_source
4609,"Says unemployment in Ohio ""is significantly higher than the unemployment rate in states which are not forced union states and it's always been that way.",0,misleading,1,false,train,train,train_pair_0255,labour_and_income,economy;labor;unions,maurice thompson,"November 10, 2011",25,says unemployment in ohio is significantly higher than the unemployment rate in states which are not forced union states and it s always been that way,economy;labor,unemployment_rate,unemployment,high_confidence_and_subject
3094,One of the biggest causes of our soaring debt and economic insecurity ends up being Pentagon spending. The budget for the Pentagon consumes more than half of our discretionary spending.,1,genuine,5,true,train,train,train_pair_0478,public_finance,deficit;federal budget;military,dennis kucinich,"January 24, 2011",30,one of the biggest causes of our soaring debt and economic insecurity ends up being pentagon spending the budget for the pentagon consumes more than half of our discretionary spending,deficit;federal budget,,budget;debt;economic;spending,subject_and_supporting_text
3842,"If you're a … wealthy CEO or a … hedge fund manager in America right now, your taxes are … lower than they've been since the 1950s.",1,genuine,4,mostly_true,train,train,train_pair_0781,taxation,taxes,barack obama,"June 29, 2011",27,if you re a wealthy ceo or a hedge fund manager in america right now your taxes are lower than they ve been since the 1950s,taxes,,tax,subject_and_supporting_text
6709,"A ""foreclosure tax"" that would take effect in 2013 could mean a high tax bill for those facing foreclosure and millions of families who modified their mortgage or had a short sale through their lender.",1,genuine,4,mostly_true,train,train,train_pair_0806,taxation,housing,national association of realtors,"November 9, 2012",35,a foreclosure tax that would take effect in 2013 could mean a high tax bill for those facing foreclosure and millions of families who modified their mortgage or had a short sale through their lender,,mortgage,tax,high_confidence_text
4256,"Under President Barack Obama's jobs bill, ""you can sue if you are unemployed and don't get the job and think you weren't hired because you are unemployed.",1,genuine,5,true,train,train,train_pair_0265,labour_and_income,jobs;legal issues;pundits;workers,sean hannity,"September 13, 2011",27,under president barack obama s jobs bill you can sue if you are unemployed and don t get the job and think you weren t hired because you are unemployed,jobs;workers,,job,subject_and_supporting_text
4978,"Studies show that if we opened one reserve in Alaska now, in five years, gas prices could be at $2 a gallon.",0,misleading,1,false,train,train,train_pair_0100,macroeconomy,energy;gas prices,stephen fincher,"December 30, 2011",22,studies show that if we opened one reserve in alaska now in five years gas prices could be at 2 a gallon,gas prices,,gas_price,subject_and_supporting_text
11970,"Says Donald Trump has ""bankrupt four separate businesses.",1,genuine,4,mostly_true,train,train,train_pair_0008,business_and_markets,bankruptcy;candidate biography;gambling,mark warner,"June 21, 2016",8,says donald trump has bankrupt four separate businesses,bankruptcy,bankruptcy,,high_confidence_and_subject
5242,"More than 27,000 Rhode Island jobs depend on trade with Canada.",1,genuine,5,true,train,train,train_pair_0133,labour_and_income,economy;energy,barry hinckley,"March 12, 2012",11,more than 27 000 rhode island jobs depend on trade with canada,economy,,job;trade,subject_and_supporting_text
1850,"The U.S. deficit ""increases at $3 million per second.",0,misleading,1,false,train,train,train_pair_0299,public_finance,economy;federal budget;health care,bill clegg,"June 24, 2010",9,the u s deficit increases at 3 million per second,economy;federal budget,,deficit,subject_and_supporting_text
1227,"The Congressional Budget Office -- supposedly non-partisan -- estimates that in just a few years the average cost to every family of four (from cap and trade) will be $6,800 per year.",0,misleading,1,false,train,train,train_pair_0483,public_finance,environment;cap and trade;climate change;energy,chain email,"November 24, 2009",32,the congressional budget office supposedly non partisan estimates that in just a few years the average cost to every family of four from cap and trade will be 6 800 per year,,,budget;trade,multiple_text_signals
816,"Geithner's failure to pay self-employment taxes while working for the IMF ""is a mistake that is commonly made for people who are working internationally or for international institutions.",1,genuine,4,mostly_true,train,train,train_pair_0786,taxation,taxes,barack obama,"January 14, 2009",28,geithner s failure to pay self employment taxes while working for the imf is a mistake that is commonly made for people who are working internationally or for international institutions,taxes,,employment;tax,subject_and_supporting_text
9779,My property taxes went down largely because my technical college portion went down 35.5% because of the money we put in at state.,1,genuine,5,true,train,train,train_pair_0749,taxation,taxes,scott walker,"December 12, 2014",23,my property taxes went down largely because my technical college portion went down 35 5 because of the money we put in at state,taxes,property_tax,tax,high_confidence_and_subject
6748,"If the House of Representatives fails to extend the middle-class tax cuts, 400,000 middle-class Rhode Island families will see their federal income taxes increase.",0,misleading,1,false,train,train,train_pair_0762,taxation,economy;families;federal budget;income;taxes,barack obama,"December 5, 2012",24,if the house of representatives fails to extend the middle class tax cuts 400 000 middle class rhode island families will see their federal income taxes increase,economy;federal budget;income;taxes,income_tax,income;tax,high_confidence_and_subject
9373,"Says Glenn Grothman pushed through state tax credits that when phased in, ""someone that owns a factory that produces millions in income"" will pay ""less tax than their nephew would if he worked full time at Taco Bell for minimum wage.",1,genuine,4,mostly_true,train,train,train_pair_0815,taxation,income;small business;state budget;taxes,mark harris,"September 2, 2014",41,says glenn grothman pushed through state tax credits that when phased in someone that owns a factory that produces millions in income will pay less tax than their nephew would if he worked full time at taco bell for minimum wage,income;state budget;taxes,minimum_wage,income;tax;wage,high_confidence_and_subject
1855,Democrats say Chafee wants to tax equipment that enables amputee veterans to drive,1,genuine,5,true,train,train,train_pair_0582,taxation,taxes,democratic governors association,"July 23, 2010",13,democrats say chafee wants to tax equipment that enables amputee veterans to drive,taxes,,tax,subject_and_supporting_text
4928,"And by the way, when I was governor, I did make the payment into the pension fund.",1,genuine,4,mostly_true,train,train,train_pair_0400,public_finance,retirement;state budget,richard codey,"January 16, 2012",17,and by the way when i was governor i did make the payment into the pension fund,state budget,pension,,high_confidence_and_subject
2369,Says Will Rasmussen supported a sales tax as recently as last spring.,0,misleading,1,false,train,train,train_pair_0561,taxation,taxes,promote oregon leadership pac (oregon house republicans),"September 27, 2010",12,says will rasmussen supported a sales tax as recently as last spring,taxes,,tax,subject_and_supporting_text
18076,McDonald's (makes) you all sign noncompete contracts that you cannot go across town to try to get a job at Burger King.,0,misleading,1,false,train,train,train_pair_0242,labour_and_income,jobs,joe biden,"July 22, 2020",22,mcdonald s makes you all sign noncompete contracts that you cannot go across town to try to get a job at burger king,jobs,,job,subject_and_supporting_text
11913,"Risk analysts listed Donald Trump, a Donald Trump presidency, as one of the top threats facing the global economy, ahead of terrorism.",1,genuine,5,true,train,train,train_pair_0100,macroeconomy,economy,hillary clinton,"June 27, 2016",22,risk analysts listed donald trump a donald trump presidency as one of the top threats facing the global economy ahead of terrorism,economy,,economy,subject_and_supporting_text
3792,Most of the state budget isn't for state government doing things. ... 85 percent of the state budget is transferred to local communities for delivery of service.,1,genuine,4,mostly_true,train,train,train_pair_0466,public_finance,state budget,ron amstutz,"April 18, 2011",27,most of the state budget isn t for state government doing things 85 percent of the state budget is transferred to local communities for delivery of service,state budget,state_budget,budget,high_confidence_and_subject
4075,"In the '80s, Democrats promised spending cuts, but delivered only tax hikes.",0,misleading,1,false,train,train,train_pair_0565,taxation,economy;new hampshire 2012;taxes,ron paul,"July 18, 2011",12,in the 80s democrats promised spending cuts but delivered only tax hikes,economy;taxes,,spending;tax,subject_and_supporting_text
